running with 64 cores
		"Rank 21", "Read input", 0.011, 0.011
		"Rank 21", "Broadcast input", 44.527, 44.515
	"Rank 21", "Computation", 4.684, 4.684
	"Rank 21", "Gather", 0.099, 0.100
	"Rank 21", "Free memory", 0.471, 0.472
	"Rank 21", "Finalize", 28.637, 27.714
"Rank 19", "Free memory", 0.502, 0.503
	"Rank 19", "Finalize", 28.018, 25.850
"Rank 27", "Program", 979.468, 468.221
	"Rank 27", "Setup", 944.034, 434.042
		"Rank 27", "MPI Init", 900.966, 390.979
		"Rank 27", "Read input", 0.012, 0.012
		"Rank 27", "Broadcast input", 43.028, 43.025
	"Rank 27", "Computation", 4.609, 4.609
	"Rank 27", "Gather", 0.118, 0.119
	"Rank 27", "Free memory", 0.607, 0.607
	"Rank 27", "Finalize", 30.073, 28.819
"Rank 31", "Program", 978.743, 418.995
	"Rank 31", "Setup", 944.267, 385.241
		"Rank 31", "MPI Init", 900.176, 341.167
		"Rank 31", "Read input", 0.011, 0.011
		"Rank 31", "Broadcast input", 44.053, 44.039
	"Rank 31", "Computation", 4.639, 4.639
	"Rank 31", "Gather", 0.105, 0.105
	"Rank 31", "Free memory", 0.608, 0.608
	"Rank 31", "Finalize", 29.099, 28.379
"Rank 26", "Program", 980.097, 466.967
	"Rank 26", "Setup", 944.172, 431.857
		"Rank 26", "MPI Init", 901.160, 388.847
		"Rank 26", "Read input", 0.009, 0.009
		"Rank 26", "Broadcast input", 42.966, 42.968
	"Rank 26", "Computation", 4.656, 4.656
	"Rank 26", "Gather", 0.582, 0.582
	"Rank 26", "Free memory", 0.622, 0.622
	"Rank 26", "Finalize", 30.038, 29.224
"Rank 23", "Program", 980.177, 478.361
	"Rank 23", "Setup", 945.625, 444.697
		"Rank 23", "MPI Init", 901.081, 400.154
		"Rank 23", "Read input", 0.009, 0.009
		"Rank 23", "Broadcast input", 44.511, 44.511
	"Rank 23", "Computation", 4.628, 4.628
	"Rank 23", "Gather", 0.113, 0.113
	"Rank 23", "Free memory", 0.609, 0.610
	"Rank 23", "Finalize", 29.165, 28.279
"Rank 29", "Program", 979.743, 474.177
	"Rank 29", "Setup", 944.691, 440.087
		"Rank 29", "MPI Init", 900.693, 396.103
		"Rank 29", "Read input", 0.011, 0.011
		"Rank 29", "Broadcast input", 43.953, 43.943
	"Rank 29", "Computation", 4.639, 4.639
	"Rank 29", "Gather", 0.114, 0.114
	"Rank 29", "Free memory", 0.500, 0.500
	"Rank 29", "Finalize", 29.768, 28.808
"Rank 18", "Program", 981.571, 482.953
	"Rank 18", "Setup", 947.436, 449.393
		"Rank 18", "MPI Init", 902.549, 404.514
		"Rank 18", "Read input", 0.011, 0.011
		"Rank 25", "Program", 981.330, 482.769
	"Rank 25", "Setup", 945.834, 448.359
		"Rank 25", "MPI Init", 902.187, 404.719
		"Rank 25", "Read input", 0.011, 0.011
		"Rank 25", "Broadcast input", 43.612, 43.606
	"Rank 25", "Computation", 4.618, 4.618
	"Rank 25", "Gather", 0.108, 0.109
	"Rank 25", "Free memory", 0.613, 0.613
	"Rank 25", "Finalize", 30.123, 29.038
"Rank 18", "Broadcast input", 44.851, 44.844
	"Rank 18", "Computation", 5.787, 5.787
	"Rank 18", "Gather", 0.769, 0.769
	"Rank 18", "Free memory", 0.704, 0.704
	"Rank 18", "Finalize", 26.847, 26.274
"Rank 24", "Program", 981.780, 457.592
	"Rank 24", "Setup", 946.800, 423.674
		"Rank 24", "MPI Init", 902.431, 379.370
		"Rank 24", "Read input", 0.011, 0.010
		"Rank 24", "Broadcast input", 44.332, 44.268
	"Rank 24", "Computation", 4.649, 4.649
	"Rank 17", "Program", 982.552, 456.681
	"Rank 24", "Gather", 3.738, 3.739
	"Rank 24", "Free memory", 0.497, 0.497
	"Rank 24", "Finalize", 26.069, 25.009
"Rank 17", "Setup", 948.261, 423.443
		"Rank 17", "MPI Init", 903.372, 378.556
		"Rank 17", "Read input", 0.013, 0.013
		"Rank 17", "Broadcast input", 44.846, 44.846
	"Rank 17", "Computation", 5.797, 5.798
	"Rank 17", "Gather", 0.134, 0.134
	"Rank 17", "Free memory", 0.764, 0.757
	"Rank 17", "Finalize", 27.562, 26.516
"Rank 30", "Program", 979.532, 448.139
	"Rank 30", "Setup", 944.037, 413.999
		"Rank 30", "MPI Init", 900.046, 370.009
		"Rank 30", "Read input", 0.011, 0.010
		"Rank 30", "Broadcast input", 43.954, 43.954
	"Rank 30", "Computation", 4.645, 4.645
	"Rank 30", "Gather", 0.660, 0.660
	"Rank 30", "Free memory", 0.624, 0.625
	"Rank 30", "Finalize", 29.538, 28.185
"Rank 20", "Program", 981.174, 475.028
	"Rank 20", "Setup", 946.248, 440.857
		"Rank 20", "MPI Init", 901.520, 396.131
		"Rank 20", "Read input", 0.013, 0.013
		"Rank 20", "Broadcast input", 44.686, 44.687
	"Rank 20", "Computation", 4.709, 4.709
	"Rank 20", "Gather", 1.421, 1.421
	"Rank 20", "Free memory", 0.511, 0.511
	"Rank 20", "Finalize", 28.257, 27.504
"Rank 28", "Program", 979.855, 471.961
	"Rank 28", "Setup", 943.199, 436.285
		"Rank 28", "MPI Init", 900.138, 393.225
		"Rank 28", "Read input", 0.011, 0.011
		"Rank 28", "Broadcast input", 43.020, 43.021
	"Rank 28", "Computation", 4.650, 4.651
	"Rank 28", "Gather", 2.406, 2.406
	"Rank 28", "Free memory", 0.570, 0.571
	"Rank 28", "Finalize", 28.996, 28.018
"Rank 22", "Program", 981.377, 457.761
	"Rank 22", "Setup", 946.011, 423.059
		"Rank 22", "MPI Init", 901.556, 378.612
		"Rank 22", "Read input", 0.011, 0.011
		"Rank 22", "Broadcast input", 44.417, 44.413
	"Rank 22", "Computation", 4.636, 4.636
	"Rank 22", "Gather", 0.657, 0.657
	"Rank 22", "Free memory", 0.602, 0.603
	"Rank 22", "Finalize", 29.437, 28.774
"Rank 5", "Program", 983.263, 480.022
	"Rank 5", "Setup", 948.325, 446.588
		"Rank 5", "MPI Init", 905.071, 403.347
		"Rank 5", "Read input", 0.012, 0.012
		"Rank 5", "Broadcast input", 43.187, 43.176
	"Rank 5", "Computation", 4.651, 4.652
	"Rank 5", "Gather", 0.101, 0.101
	"Rank 5", "Free memory", 0.488, 0.488
	"Rank 5", "Finalize", 29.666, 28.165
"Rank 11", "Program", 982.272, 461.699
	"Rank 11", "Setup", 948.232, 428.473
		"Rank 11", "MPI Init", 903.879, 384.127
		"Rank 11", "Read input", 0.012, 0.012
		"Rank 11", "Broadcast input", 44.312, 44.309
	"Rank 11", "Computation", 4.630, 4.631
	"Rank 11", "Gather", 0.102, 0.102
	"Rank 11", "Free memory", 0.455, 0.455
	"Rank 11", "Finalize", 28.827, 28.015
"Rank 15", "Program", 982.763, 459.458
	"Rank 15", "Setup", 948.403, 426.251
		"Rank 15", "MPI Init", 904.646, 382.495
		"Rank 15", "Read input", 0.015, 0.015
		"Rank 15", "Broadcast input", 43.716, 43.716
	"Rank 15", "Computation", 5.989, 5.989
	"Rank 15", "Gather", 0.143, 0.143
	"Rank 15", "Free memory", 1.143, 1.144
	"Rank 15", "Finalize", 27.052, 25.901
"Rank 1", "Program", 985.595, 479.154
	"Rank 1", "Setup", 950.209, 444.563
		"Rank 1", "MPI Init", 906.359, 400.801
		"Rank 1", "Read input", 0.040, 0.040
		"Rank 1", "Broadcast input", 43.775, 43.689
	"Rank 1", "Computation", 5.463, 5.463
	"Rank 1", "Gather", 0.115, 0.115
	"Rank 1", "Free memory", 1.013, 1.014
	"Rank 1", "Finalize", 28.765, 27.972
"Rank 2", "Program", 985.665, 474.594
	"Rank 2", "Setup", 949.921, 439.910
		"Rank 2", "MPI Init", 906.375, 396.365
		"Rank 2", "Read input", 0.013, 0.012
		"Rank 2", "Broadcast input", 43.504, 43.503
	"Rank 2", "Computation", 5.330, 5.312
	"Rank 2", "Gather", 0.905, 0.905
	"Rank 2", "Free memory", 1.215, 1.215
	"Rank 2", "Finalize", 28.263, 27.223
"Rank 3", "Program", 984.824, 477.637
	"Rank 3", "Setup", 949.144, 445.008
		"Rank 3", "MPI Init", 905.530, 401.438
		"Rank 3", "Read input", 0.012, 0.012
		"Rank 3", "Broadcast input", 43.554, 43.512
	"Rank 3", "Computation", 5.504, 5.504
	"Rank 3", "Gather", 0.115, 0.115
	"Rank 3", "Free memory", 0.893, 0.893
	"Rank 3", "Finalize", 29.140, 26.091
"Rank 4", "Program", 984.631, 421.502
	"Rank 4", "Setup", 948.773, 386.567
		"Rank 4", "MPI Init", 905.289, 343.084
		"Rank 4", "Read input", 0.015, 0.015
		"Rank 4", "Broadcast input", 43.428, 43.429
	"Rank 4", "Computation", 5.468, 5.469
	"Rank 4", "Gather", 1.876, 1.876
	"Rank 4", "Free memory", 0.737, 0.737
	"Rank 4", "Finalize", 27.740, 26.820
"Rank 7", "Program", 984.578, 429.095
	"Rank 7", "Setup", 947.490, 393.149
		"Rank 7", "MPI Init", 904.947, 350.625
		"Rank 7", "Read input", 0.012, 0.012
		"Rank 7", "Broadcast input", 42.494, 42.479
	"Rank 7", "Computation", 4.672, 4.672
	"Rank 7", "Gather", 0.124, 0.124
	"Rank 7", "Free memory", 0.469, 0.470
	"Rank 7", "Finalize", 31.793, 30.653
"Rank 8", "Program", 985.280, 445.692
	"Rank 8", "Setup", 947.547, 409.857
		"Rank 8", "MPI Init", 905.801, 368.112
		"Rank 8", "Read input", 0.019, 0.019
		"Rank 8", "Broadcast input", 41.679, 41.682
	"Rank 8", "Computation", 5.495, 5.496
	"Rank 8", "Gather", 6.399, 6.399
	"Rank 8", "Free memory", 0.695, 0.695
	"Rank 8", "Finalize", 25.106, 23.210
"Rank 6", "Program", 985.899, 466.843
	"Rank 6", "Setup", 948.659, 430.646
		"Rank 6", "MPI Init", 906.192, 388.190
		"Rank 6", "Read input", 0.014, 0.014
		"Rank 6", "Broadcast input", 42.425, 42.416
	"Rank 6", "Computation", 5.400, 5.401
	"Rank 6", "Gather", 0.684, 0.685
	"Rank 6", "Free memory", 0.678, 0.678
	"Rank 6", "Finalize", 30.445, 29.403
"Rank 9", "Program", 984.269, 470.269
	"Rank 9", "Setup", 948.377, 435.420
		"Rank 9", "MPI Init", 904.482, 391.527
		"Rank 9", "Read input", 0.015, 0.015
		"Rank 9", "Broadcast input", 43.852, 43.851
	"Rank 9", "Computation", 5.477, 5.477
	"Rank 9", "Gather", 0.124, 0.124
	"Rank 9", "Free memory", 1.213, 1.213
	"Rank 9", "Finalize", 29.043, 28.002
"Rank 10", "Program", 983.937, 450.244
	"Rank 10", "Setup", 948.338, 415.798
		"Rank 10", "MPI Init", 904.383, 371.851
		"Rank 10", "Read input", 0.028, 0.028
		"Rank 10", "Broadcast input", 43.897, 43.892
	"Rank 10", "Computation", 5.518, 5.519
	"Rank 10", "Gather", 0.770, 0.770
	"Rank 10", "Free memory", 1.012, 1.012
	"Rank 10", "Finalize", 28.264, 27.112
"Rank 12", "Program", 983.100, 473.192
	"Rank 12", "Setup", 947.611, 439.160
		"Rank 12", "MPI Init", 903.257, 394.812
		"Rank 12", "Read input", 0.010, 0.010
		"Rank 12", "Broadcast input", 44.317, 44.313
	"Rank 12", "Computation", 4.678, 4.678
	"Rank 12", "Gather", 2.626, 2.626
	"Rank 12", "Free memory", 0.470, 0.470
	"Rank 12", "Finalize", 27.689, 26.234
"Rank 13", "Program", 984.771, 464.850
	"Rank 13", "Setup", 948.620, 429.854
		"Rank 13", "MPI Init", 904.937, 386.304
		"Rank 13", "Read input", 0.014, 0.014
		"Rank 13", "Broadcast input", 43.644, 43.512
	"Rank 13", "Computation", 5.720, 5.720
	"Rank 13", "Gather", 0.142, 0.142
	"Rank 13", "Free memory", 1.181, 1.182
	"Rank 13", "Finalize", 29.075, 27.922
"Rank 14", "Program", 983.637, 406.931
	"Rank 14", "Setup", 946.929, 380.279
		"Rank 14", "MPI Init", 903.698, 337.060
		"Rank 14", "Read input", 0.014, 0.014
		"Rank 14", "Broadcast input", 43.188, 43.178
	"Rank 14", "Computation", 5.872, 5.873
	"Rank 14", "Gather", 1.492, 1.493
	"Rank 14", "Free memory", 0.854, 0.854
	"Rank 14", "Finalize", 28.459, 18.404
"Rank 16", "Program", 992.931, 401.107
	"Rank 16", "Setup", 947.976, 358.072
		"Rank 16", "MPI Init", 903.882, 309.338
		"Rank 16", "Read input", 0.011, 0.011
		"Rank 16", "Broadcast input", 44.051, 48.693
	"Rank 16", "Computation", 5.162, 5.154
	"Rank 16", "Gather", 14.784, 14.637
	"Rank 16", "Free memory", 0.449, 0.449
	"Rank 16", "Finalize", 24.536, 22.774
"Rank 0", "Program", 994.615, 453.263
	"Rank 0", "Setup", 950.774, 411.116
		"Rank 0", "MPI Init", 907.006, 373.310
		"Rank 0", "Read input", 4.740, 4.593
		"Rank 0", "Broadcast input", 38.994, 33.180
	"Rank 0", "Computation", 5.509, 5.509
	"Rank 0", "Gather", 11.537, 11.462
	"Rank 0", "Free memory", 1.255, 1.255
	"Rank 0", "Finalize", 25.503, 23.886
running with 16 cores
"Rank 15", "Program", 932.002, 418.132
	"Rank 15", "Setup", 899.391, 386.088
		"Rank 3", "Program", 933.658, 408.954
	"Rank 3", "Setup", 900.075, 375.932
		"Rank 3", "MPI Init", 879.230, 355.092
		"Rank 3", "Read input", 0.018, 0.018
		"Rank 3", "Broadcast input", 20.801, 20.798
	"Rank 3", "Computation", 9.305, 9.305
	"Rank 3", "Gather", 0.192, 0.192
	"Rank 3", "Free memory", 0.565, 0.565
	"Rank 3", "Finalize", 23.495, 22.935
"Rank 7", "Program", 933.224, 405.471
	"Rank 7", "Setup", 900.011, 372.907
		"Rank 7", "MPI Init", 878.680, 351.577
		"Rank 7", "Read input", 0.013, 0.012
		"Rank 7", "Broadcast input", 21.294, 21.294
	"Rank 15", "MPI Init", 877.606, 364.315
		"Rank 15", "Read input", 0.012, 0.012
		"Rank 15", "Broadcast input", 21.749, 21.739
	"Rank 15", "Computation", 9.235, 9.235
	"Rank 15", "Gather", 0.190, 0.190
	"Rank 15", "Free memory", 0.540, 0.540
	"Rank 15", "Finalize", 22.612, 22.048
"Rank 7", "Computation", 9.851, 9.851
	"Rank 7", "Gather", 0.191, 0.192
	"Rank 7", "Free memory", 0.539, 0.539
	"Rank 7", "Finalize", 22.602, 21.954
"Rank 11", "Program", 932.848, 408.396
	"Rank 11", "Setup", 898.514, 374.768
		"Rank 11", "MPI Init", 878.207, 354.466
		"Rank 11", "Read input", 0.014, 0.014
		"Rank 11", "Broadcast input", 20.255, 20.253
	"Rank 11", "Computation", 9.310, 9.310
	"Rank 11", "Gather", 0.206, 0.206
	"Rank 11", "Free memory", 0.530, 0.530
	"Rank 11", "Finalize", 24.256, 23.551
"Rank 2", "Program", 934.622, 382.348
	"Rank 2", "Setup", 900.728, 349.269
		"Rank 2", "MPI Init", 879.708, 328.252
		"Rank 2", "Read input", 0.014, 0.014
		"Rank 2", "Broadcast input", 20.979, 20.980
	"Rank 2", "Computation", 9.245, 9.245
	"Rank 2", "Gather", 1.084, 1.084
	"Rank 2", "Free memory", 0.534, 0.534
	"Rank 2", "Finalize", 23.004, 22.191
"Rank 5", "Program", 932.890, 426.979
	"Rank 5", "Setup", 899.182, 394.087
		"Rank 5", "MPI Init", 877.878, 372.822
		"Rank 5", "Read input", 0.012, 0.012
		"Rank 5", "Broadcast input", 21.260, 21.222
	"Rank 5", "Computation", 11.051, 11.051
	"Rank 5", "Gather", 0.216, 0.216
	"Rank 5", "Free memory", 0.680, 0.680
	"Rank 5", "Finalize", 21.723, 20.910
"Rank 10", "Program", 932.274, 416.130
	"Rank 10", "Setup", 897.570, 382.097
		"Rank 10", "MPI Init", 877.066, 361.594
		"Rank 10", "Read input", 0.010, 0.010
		"Rank 10", "Broadcast input", 20.450, 20.451
	"Rank 10", "Computation", 9.350, 9.350
	"Rank 10", "Gather", 1.050, 1.051
	"Rank 10", "Free memory", 0.543, 0.544
	"Rank 10", "Finalize", 23.732, 23.063
"Rank 1", "Program", 934.570, 413.091
	"Rank 1", "Setup", 900.548, 379.717
		"Rank 1", "MPI Init", 879.249, 358.432
		"Rank 1", "Read input", 0.012, 0.011
		"Rank 1", "Broadcast input", 21.258, 21.245
	"Rank 1", "Computation", 9.296, 9.296
	"Rank 1", "Gather", 0.178, 0.179
	"Rank 1", "Free memory", 0.527, 0.527
	"Rank 1", "Finalize", 23.989, 23.343
"Rank 9", "Program", 932.318, 424.599
	"Rank 9", "Setup", 897.622, 390.503
		"Rank 9", "MPI Init", 876.794, 369.686
		"Rank 9", "Read input", 0.012, 0.012
		"Rank 9", "Broadcast input", 20.785, 20.775
	"Rank 9", "Computation", 9.643, 9.644
	"Rank 9", "Gather", 0.212, 0.213
	"Rank 9", "Free memory", 0.528, 0.528
	"Rank 9", "Finalize", 24.264, 23.665
"Rank 13", "Program", 933.028, 412.716
	"Rank 13", "Setup", 899.431, 380.112
		"Rank 13", "MPI Init", 877.747, 358.428
		"Rank 13", "Read input", 0.012, 0.012
		"Rank 13", "Broadcast input", 21.646, 21.646
	"Rank 13", "Computation", 10.940, 10.941
	"Rank 13", "Gather", 0.220, 0.220
	"Rank 13", "Free memory", 0.639, 0.640
	"Rank 13", "Finalize", 21.764, 20.772
"Rank 6", "Program", 933.560, 433.208
	"Rank 6", "Setup", 899.381, 399.970
		"Rank 6", "MPI Init", 877.908, 378.498
		"Rank 6", "Read input", 0.012, 0.011
		"Rank 6", "Broadcast input", 21.434, 21.434
	"Rank 6", "Computation", 9.555, 9.555
	"Rank 6", "Gather", 1.290, 1.290
	"Rank 6", "Free memory", 0.539, 0.539
	"Rank 6", "Finalize", 22.768, 21.828
"Rank 14", "Program", 932.236, 419.673
	"Rank 14", "Setup", 898.488, 386.555
		"Rank 14", "MPI Init", 876.656, 364.725
		"Rank 14", "Read input", 0.011, 0.011
		"Rank 14", "Broadcast input", 21.796, 21.796
	"Rank 14", "Computation", 9.278, 9.278
	"Rank 14", "Gather", 1.130, 1.130
	"Rank 14", "Free memory", 0.492, 0.492
	"Rank 14", "Finalize", 22.822, 22.193
"Rank 4", "Program", 934.691, 393.577
	"Rank 4", "Setup", 899.295, 359.062
		"Rank 4", "MPI Init", 878.887, 338.657
		"Rank 4", "Read input", 0.012, 0.011
		"Rank 4", "Broadcast input", 20.364, 20.365
	"Rank 4", "Computation", 9.313, 9.313
	"Rank 4", "Gather", 6.014, 6.014
	"Rank 4", "Free memory", 0.529, 0.529
	"Rank 4", "Finalize", 19.511, 18.632
"Rank 8", "Program", 934.040, 431.188
	"Rank 8", "Setup", 899.219, 397.146
		"Rank 8", "MPI Init", 878.208, 376.138
		"Rank 8", "Read input", 0.013, 0.013
		"Rank 8", "Broadcast input", 20.967, 20.968
	"Rank 8", "Computation", 9.887, 9.888
	"Rank 8", "Gather", 8.884, 8.885
	"Rank 8", "Free memory", 0.521, 0.521
	"Rank 8", "Finalize", 15.493, 14.715
"Rank 12", "Program", 932.701, 413.580
	"Rank 12", "Setup", 896.676, 378.303
		"Rank 12", "MPI Init", 876.709, 358.341
		"Rank 12", "Read input", 0.013, 0.013
		"Rank 12", "Broadcast input", 19.914, 19.912
	"Rank 12", "Computation", 9.267, 9.267
	"Rank 12", "Gather", 6.320, 6.320
	"Rank 12", "Free memory", 0.449, 0.449
	"Rank 12", "Finalize", 19.951, 19.204
"Rank 0", "Program", 944.253, 438.881
	"Rank 0", "Setup", 901.010, 396.576
		"Rank 0", "MPI Init", 879.552, 375.297
		"Rank 0", "Read input", 3.837, 3.659
		"Rank 0", "Broadcast input", 17.590, 17.591
	"Rank 0", "Computation", 9.258, 9.258
	"Rank 0", "Gather", 11.034, 11.034
	"Rank 0", "Free memory", 0.944, 0.945
	"Rank 0", "Finalize", 21.980, 21.045
running with 4 cores
"Rank 3", "Program", 367.819, 185.184
	"Rank 3", "Setup", 318.672, 136.581
		"Rank 3", "MPI Init", 305.612, 123.523
		"Rank 3", "Read input", 0.011, 0.011
		"Rank 3", "Broadcast input", 13.025, 13.025
	"Rank 3", "Computation", 36.711, 36.710
	"Rank 3", "Gather", 2.478, 2.478
	"Rank 3", "Free memory", 0.480, 0.480
	"Rank 3", "Finalize", 9.453, 8.912
"Rank 0", "Program", 367.881, 195.740
	"Rank 0", "Setup", 313.539, 141.821
		"Rank 0", "MPI Init", 305.505, 133.947
		"Rank 0", "Read input", 3.517, 3.357
		"Rank 1", "Program", 368.028, 188.544
	"Rank 1", "Setup", 316.656, 137.801
		"Rank 1", "MPI Init", 305.619, 126.773
		"Rank 1", "Read input", 0.010, 0.010
		"Rank 1", "Broadcast input", 11.001, 10.994
	"Rank 1", "Computation", 37.973, 37.972
	"Rank 1", "Gather", 2.427, 2.427
	"Rank 0", "Broadcast input", 4.487, 4.488
	"Rank 0", "Computation", 37.053, 37.053
	"Rank 0", "Gather", 12.090, 12.090
	"Rank 0", "Free memory", 0.894, 0.894
	"Rank 0", "Finalize", 4.276, 3.856
"Rank 1", "Free memory", 0.530, 0.530
	"Rank 1", "Finalize", 10.417, 9.790
"Rank 2", "Program", 370.013, 190.356
	"Rank 2", "Setup", 316.756, 137.458
		"Rank 2", "MPI Init", 305.610, 126.314
		"Rank 2", "Read input", 0.012, 0.012
		"Rank 2", "Broadcast input", 11.109, 11.110
	"Rank 2", "Computation", 37.281, 37.280
	"Rank 2", "Gather", 6.434, 6.434
	"Rank 2", "Free memory", 0.479, 0.479
	"Rank 2", "Finalize", 9.038, 8.681
running with 1 core
"Rank 0", "Program", 438.280, 261.825
	"Rank 0", "Setup", 274.049, 97.952
		"Rank 0", "MPI Init", 270.264, 94.350
		"Rank 0", "Read input", 3.742, 3.561
		"Rank 0", "Broadcast input", 0.018, 0.018
	"Rank 0", "Computation", 149.772, 149.769
	"Rank 0", "Gather", 10.260, 10.260
	"Rank 0", "Free memory", 0.816, 0.817
	"Rank 0", "Finalize", 3.358, 3.005
